session_id,user_id,movie_id,watch_date,device_type,watch_duration_minutes,progress_percentage,action,quality,location_country,is_download,user_rating,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,is_active,monthly_spend,primary_device,household_size,created_at,title,content_type,genre_primary,genre_secondary,release_year,duration_minutes,rating,language,country_of_origin,imdb_rating,production_budget,box_office_revenue,number_of_seasons,number_of_episodes,is_netflix_original,added_to_platform,content_warning
session_038446,user_03501,movie_0900,12/11/25,Smart TV,92.6,59.8,paused,HD,USA,False,,danielswendy@example.com,Jessica,Salinas,34.0,Female,USA,Illinois,New Gregoryborough,Basic,2024-08-20,True,10.16,Laptop,1.0,2022-12-01 21:23:10.205599,Ice Love,Documentary,Drama,,2001,66.0,NC-17,Japanese,USA,9.5,,,,,True,2022-07-24,False
session_020047,user_03396,movie_0093,12/9/24,Desktop,,77.1,completed,HD,USA,False,,vjones@example.org,Donald,Romero,42.0,Other,USA,Washington,Lake Brianatown,Premium,2025-01-09,True,12.01,Tablet,,2024-06-08 17:09:27.021512,City Queen,Movie,History,Biography,2020,101.0,R,English,USA,9.7,,41795066.0,,,True,2024-03-31,False
session_033926,user_04947,movie_0917,9/26/25,Desktop,11.5,12.8,started,SD,Canada,False,,jessicadavis@example.net,Adam,Anderson,34.0,Male,USA,Missouri,Carrieborough,Standard,2024-02-05,True,11.57,Gaming Console,4.0,2022-09-21 22:31:59.661488,Adventure Ice,Movie,Adventure,,2004,65.0,TV-PG,German,UK,,2308408.0,37466547.0,,,False,2021-07-21,False
session_001344,user_01166,movie_0868,7/15/24,Desktop,22.4,74.0,started,SD,USA,False,,jreynolds@example.net,Cody,Adams,,Female,Canada,Nova Scotia,Lake Kayla,Premium,2024-08-25,True,10.41,Smart TV,,2025-05-07 20:17:48.561636,War Empire,TV Series,Crime,Horror,1965,77.0,PG-13,English,France,6.5,,,1.0,150.0,False,2021-09-29,False
session_099201,user_01780,movie_0585,12/16/25,Desktop,40.5,17.7,stopped,4K,USA,False,4.0,ycase@example.net,Jeffrey,Bell,42.0,Male,USA,New Jersey,Harrisburgh,Premium+,2025-06-04,True,10.05,Tablet,2.0,2023-06-11 10:32:54.248691,Quest Battle,TV Series,Comedy,,2023,59.0,G,Spanish,USA,,,,6.0,101.0,False,2020-11-25,False
session_019317,user_05848,movie_0010,2/17/25,Tablet,72.0,8.6,started,SD,Canada,False,,jbriggs@example.com,David,Campos,14.0,Female,Canada,Ontario,Martinshire,Standard,2023-01-28,True,25.09,Smart TV,1.0,2023-12-10 19:06:46.314523,Dream War,Limited Series,Thriller,Animation,2019,49.0,TV-Y,Italian,Japan,8.2,,,12.0,32.0,False,2021-09-20,False
session_065733,user_05603,movie_0480,7/30/25,Mobile,66.8,34.3,started,SD,USA,False,,goldenkristopher@example.net,Amanda,Simmons,28.0,Male,USA,Ohio,Fosterview,Premium,2025-05-31,True,29.8,Mobile,6.0,2023-10-04 03:43:01.416107,Princess Secret,Movie,History,Comedy,2013,118.0,TV-G,English,USA,5.1,25930822.0,32785848.0,,,False,2025-07-21,False
session_006184,user_09112,movie_0943,5/19/25,Mobile,46.6,70.2,completed,4K,Canada,False,1.0,katie64@example.com,Jasmine,Cruz,,Male,USA,New Jersey,Beckerstad,Premium,2024-11-28,False,8.68,Smart TV,6.0,2022-12-28 13:12:33.464828,Dream Adventure,TV Series,Music,,2021,49.0,TV-MA,English,Japan,9.4,,,14.0,52.0,True,2022-12-04,False
session_008831,user_07770,movie_0836,1/12/24,Desktop,5.9,53.2,started,4K,USA,False,4.0,brianellis@example.net,Robin,Zimmerman,31.0,Male,USA,Washington,Hessmouth,Premium,2022-09-10,True,7.04,Gaming Console,3.0,2025-06-10 17:47:57.805342,Our Legend,Movie,War,,2015,113.0,TV-Y7,Korean,USA,6.4,484647.0,212752946.0,,,False,2021-07-04,True
session_089380,user_08948,movie_0251,1/15/24,Laptop,69.2,,stopped,4K,USA,False,,laurarobles@example.net,Shannon,Weaver,,,USA,Texas,Paulstad,Premium,2024-10-06,True,10.83,Desktop,,2023-01-21 05:19:38.977630,Queen Mystery,Limited Series,Comedy,,2013,0.0,TV-G,English,South Korea,,,,2.0,24.0,False,2021-01-16,False
session_097389,user_02871,movie_0201,10/29/24,Smart TV,78.8,11.2,stopped,SD,USA,False,,joyce83@example.net,Angela,Sanchez,30.0,Male,Canada,Ontario,Port Traci,Premium+,2022-09-05,True,9.39,Laptop,2.0,2024-04-26 06:38:23.690187,Secret Battle,Movie,Adventure,,2012,142.0,R,English,USA,5.6,573288.0,,,,False,2022-05-27,True
session_032439,user_05399,movie_0010,10/9/24,Smart TV,14.4,8.5,paused,HD,USA,False,,bondamanda@example.net,Juan,Dominguez,34.0,Female,USA,Maryland,Deannaborough,Standard,2024-10-11,True,7.06,Gaming Console,,2024-10-10 16:59:09.359550,Dream War,Limited Series,Thriller,Animation,2019,49.0,TV-Y,Italian,Japan,8.2,,,12.0,32.0,False,2021-09-20,False
session_073369,user_05050,movie_0643,5/26/25,Laptop,50.0,4.0,paused,HD,Canada,False,,martinnathaniel@example.org,William,Bell,25.0,Male,Canada,Manitoba,Huynhside,Standard,2025-04-01,False,24.0,Smart TV,3.0,2023-07-04 10:38:14.999255,Fire Phoenix,TV Series,Drama,,2018,45.0,TV-Y7,Japanese,South Korea,5.3,,,11.0,91.0,False,2020-09-07,True
session_048519,user_02890,movie_0483,8/12/24,Mobile,4.8,28.6,started,4K,Canada,False,,fwebster@example.org,Betty,Ross,34.0,Female,USA,New York,Whitemouth,Premium,2025-02-16,False,3.64,Smart TV,2.0,2024-01-06 09:55:44.545994,War Journey,Movie,Family,Thriller,2018,170.0,R,English,USA,4.0,1509950.0,9208234.0,,,False,2023-01-26,False
session_098624,user_01745,movie_0751,12/9/24,Tablet,42.6,56.3,started,HD,USA,False,,baileycastillo@example.org,Jorge,Smith,37.0,Male,Canada,Quebec,Lake Kimberlyview,Basic,2023-09-11,True,8.34,Mobile,1.0,2024-03-21 04:43:52.790393,City Secret,Movie,Animation,,1997,120.0,TV-MA,German,UK,4.8,19469161.0,,,,False,2024-12-29,False
session_006867,user_05786,movie_0440,7/15/25,Smart TV,25.6,61.1,started,4K,USA,False,,mward@example.com,Travis,Rodriguez,48.0,Female,USA,Missouri,North Gina,Premium,2023-04-04,True,20.42,Laptop,2.0,2022-12-03 10:27:08.199744,Love War,Movie,Biography,Animation,2023,132.0,TV-G,Hindi,USA,7.4,8101114.0,18148075.0,,,True,2021-08-30,False
session_034362,user_04680,movie_0754,11/10/24,Tablet,3.2,3.6,paused,4K,USA,True,,andersonjames@example.org,Susan,Marquez,48.0,Female,Canada,Quebec,South Karla,Premium,2025-04-13,True,8.1,Gaming Console,2.0,2024-07-02 01:16:49.299067,Kingdom Princess,TV Series,Western,Music,2002,38.0,PG-13,Hindi,USA,,,,3.0,94.0,False,2021-08-08,False
session_099525,user_05375,movie_0394,12/14/24,Tablet,98.9,18.9,paused,HD,USA,False,3.0,diana30@example.com,Elizabeth,Hansen,39.0,Male,USA,Massachusetts,North Douglastown,Premium,2024-06-03,True,10.34,Gaming Console,3.0,2025-01-26 02:23:36.626129,Dark Kingdom,TV Series,Adventure,,2014,26.0,R,Spanish,South Korea,6.1,,,6.0,97.0,True,2023-12-17,False
session_041148,user_01630,movie_0723,12/15/24,Desktop,67.3,23.9,paused,HD,Canada,True,,jonathan99@example.net,Adam,Wright,,Female,USA,Washington,South Julie,Premium,2022-11-07,True,27.36,Laptop,2.0,2025-06-23 18:22:47.517781,House Day,Documentary,Thriller,,2000,128.0,TV-MA,Hindi,UK,8.0,,,,,False,2025-02-25,False
session_056243,user_00681,movie_0005,4/15/25,Laptop,52.5,16.5,stopped,HD,USA,False,,oscott@example.org,Brandy,Silva,50.0,Female,Canada,Quebec,Jenniferhaven,Basic,2024-01-06,True,14.8,Desktop,1.0,2025-07-03 13:15:15.883035,Warrior Mission,Documentary,Sport,Mystery,2015,91.0,TV-G,English,USA,3.1,,,,,False,2023-06-15,False
session_092957,user_07431,movie_0169,10/3/24,Tablet,40.4,94.1,started,4K,USA,False,,whester@example.net,Sarah,Carroll,38.0,Female,USA,California,Michaelmouth,Standard,2024-11-14,True,25.75,Laptop,5.0,2022-12-22 13:16:04.674571,Storm Day,TV Series,Western,,1998,53.0,TV-PG,English,Canada,6.9,,,13.0,81.0,False,2025-01-20,False
session_006581,user_00989,movie_0537,2/20/25,Tablet,28.8,64.6,stopped,HD,USA,False,,lorihurst@example.com,Diana,Solis,57.0,Other,USA,Georgia,Riverston,Premium,2023-07-28,True,20.38,Smart TV,3.0,2022-09-08 10:45:57.178143,New Story,Movie,Horror,,1998,67.0,PG-13,Italian,UK,5.6,3291844.0,9314738.0,,,True,2022-08-16,True
session_060312,user_04853,movie_0816,5/2/24,Desktop,68.0,69.5,paused,HD,USA,False,,ndelgado@example.org,Eric,Hunt,,Female,Canada,Ontario,Port Laurie,Standard,2022-09-22,True,11.49,Smart TV,5.0,2023-06-19 08:49:46.178922,Legend Empire,Stand-up Comedy,Western,,2010,55.0,PG-13,Japanese,South Korea,7.0,,,,,False,2022-06-07,False
session_026837,user_01460,movie_0537,10/30/24,Smart TV,109.8,43.2,paused,4K,USA,False,,clopez@example.org,David,Hale,34.0,Female,Canada,Ontario,South Robinmouth,Basic,2023-11-20,True,6.63,Smart TV,5.0,2024-04-08 08:42:00.175304,New Story,Movie,Horror,,1998,67.0,PG-13,Italian,UK,5.6,3291844.0,9314738.0,,,True,2022-08-16,True
session_083120,user_04500,movie_0019,8/15/25,Laptop,41.3,65.3,paused,Ultra HD,USA,False,,haydenmichael@example.org,Bobby,Mccarty,30.0,Female,USA,Virginia,East William,Standard,2022-09-25,True,,Smart TV,6.0,2024-04-05 11:33:32.030415,An Legend,Limited Series,Sci-Fi,Crime,2004,48.0,TV-PG,English,UK,9.3,,,1.0,155.0,False,2022-05-12,False
session_022941,user_04722,movie_0716,6/14/25,Tablet,,21.2,completed,HD,USA,False,,qlee@example.net,Dave,Keller,57.0,Male,USA,Washington,Spencerton,Standard,2025-07-08,False,8.04,Laptop,2.0,2023-09-05 16:57:14.885765,Love Battle,Stand-up Comedy,War,,2022,91.0,R,English,Germany,4.4,,,,,False,2020-10-15,True
session_071468,user_02119,movie_0591,12/3/24,Tablet,46.3,42.5,stopped,4K,USA,False,3.0,timothy23@example.net,Angel,Curtis,28.0,Male,USA,Washington,Castromouth,Standard,2023-10-28,True,24.11,Mobile,2.0,2024-04-19 12:07:02.908159,City Empire,Limited Series,Mystery,Sci-Fi,1995,94.0,TV-Y,German,USA,,,,6.0,77.0,False,2024-08-01,False
session_040414,user_00408,movie_0716,2/9/24,Smart TV,33.9,90.2,started,4K,USA,True,,upalmer@example.net,Jesse,Rice,31.0,Male,USA,New York,Angelaview,Standard,2025-04-02,True,15.33,Desktop,1.0,2024-01-27 05:17:30.645116,Love Battle,Stand-up Comedy,War,,2022,91.0,R,English,Germany,4.4,,,,,False,2020-10-15,True
session_051074,user_08767,movie_0845,11/11/25,Smart TV,66.2,12.8,started,4K,USA,True,,nmiller@example.com,Michael,Sutton,34.0,Male,USA,Georgia,Port Carl,Standard,2025-06-01,False,,Gaming Console,4.0,2022-10-06 05:00:59.572482,Little House,TV Series,Thriller,,1996,40.0,TV-MA,Spanish,South Korea,8.0,,,12.0,52.0,False,2024-03-16,False
session_091872,user_09803,movie_0380,9/6/24,Smart TV,31.7,23.6,stopped,HD,Canada,False,,cody40@example.org,Andrew,Wilkins,17.0,Female,USA,New York,Christopherfurt,Standard,2022-08-31,True,8.82,Desktop,5.0,2025-02-28 08:39:49.578397,House Dragon,Stand-up Comedy,Animation,,2015,66.0,PG-13,Hindi,USA,8.2,,,,,True,2023-06-17,False
session_083834,user_03032,movie_0134,3/25/24,Mobile,53.1,60.3,stopped,HD,Canada,False,,vnguyen@example.com,Steven,Maxwell,29.0,Male,USA,Ohio,Vaughanborough,Basic,2023-11-10,True,20.24,Desktop,2.0,2025-01-27 14:08:44.955576,Story Night,Stand-up Comedy,Adventure,Animation,1999,52.0,PG,Spanish,France,7.3,,,,,False,2023-08-24,False
session_000514,user_04493,movie_0306,8/16/25,Smart TV,571.1,20.4,started,HD,USA,False,,suttonrebecca@example.net,Douglas,Thompson,26.0,Male,USA,Florida,Port Christopher,Basic,2023-11-18,True,24.98,Gaming Console,2.0,2023-02-26 16:32:15.207546,Warrior House,TV Series,Comedy,,2009,45.0,G,English,UK,,,,1.0,83.0,False,2021-10-02,False
session_020002,user_02853,movie_0779,3/8/25,Smart TV,45.4,27.1,paused,HD,Canada,True,,angelicachase@example.net,Nancy,Davis,23.0,Female,Canada,Ontario,North Melanieland,Standard,2024-10-17,True,,Mobile,,2023-11-07 08:24:12.314253,New Family,Stand-up Comedy,Family,Family,2023,70.0,TV-MA,English,South Korea,7.0,,,,,False,2022-12-14,False
session_060790,user_02428,movie_0599,7/10/24,Smart TV,299.1,57.2,completed,SD,USA,False,4.0,ericweaver@example.net,Kristen,Guerra,43.0,,USA,Maryland,New Ariel,Standard,2022-12-13,True,4.37,Smart TV,7.0,2023-12-06 11:30:51.762900,Quest War,Documentary,Thriller,,1994,89.0,TV-14,English,USA,4.9,,,,,False,2022-02-26,False
session_072932,user_08245,movie_0921,6/13/25,Desktop,48.1,39.5,stopped,4K,USA,True,1.0,greerfernando@example.com,Kristina,Singh,35.0,Male,USA,Massachusetts,Millerberg,Basic,2025-04-26,True,9.16,Gaming Console,1.0,2025-06-07 03:45:04.512441,Phoenix House,Movie,War,Thriller,1998,114.0,TV-MA,Hindi,Japan,7.1,,17204463.0,,,False,2024-01-14,False
session_078038,user_05412,movie_0200,3/22/25,Mobile,11.2,61.5,stopped,4K,USA,False,,wmiller@example.net,Ashley,Dominguez,,Female,USA,Missouri,Lindahaven,Premium,2025-06-29,True,32.04,Mobile,3.0,2024-12-24 08:51:32.655305,Legend Secret,TV Series,Drama,,2002,10.0,NC-17,English,USA,4.6,,,14.0,79.0,False,2024-10-15,False
session_040486,user_05697,movie_0505,4/6/25,Mobile,39.1,50.5,completed,4K,Canada,False,3.0,linda63@example.org,Caleb,Ferguson,35.0,Prefer not to say,Canada,Prince Edward Island,North Janiceton,Basic,2024-12-23,True,29.73,Gaming Console,2.0,2024-05-06 14:01:44.762482,Phoenix Day,Movie,Western,,1994,117.0,TV-14,Korean,USA,8.5,994027.0,12250323.0,,,False,2023-07-08,False
session_079086,user_07417,movie_0515,7/1/25,Desktop,96.6,39.6,started,SD,USA,False,3.0,cward@example.net,Daniel,Lee,25.0,,USA,Florida,South Tyler,Basic,2024-04-12,True,39.68,Tablet,1.0,2023-10-03 10:48:27.799450,Secret House,TV Series,Sci-Fi,,2006,30.0,TV-G,English,Canada,,,,11.0,58.0,False,2021-03-22,False
session_045702,user_03946,movie_0563,11/15/24,Smart TV,58.0,58.2,stopped,4K,USA,False,,jkim@example.org,Melissa,Andersen,43.0,Male,USA,Massachusetts,Tranfurt,Premium,2025-08-01,False,13.19,Tablet,4.0,2022-12-18 00:07:16.150745,Ice Secret,Movie,Sport,,1995,121.0,R,English,USA,7.0,14078805.0,,,,False,2024-10-08,False
session_085175,user_03637,movie_0593,11/3/25,Smart TV,,95.6,completed,SD,USA,True,,hannah18@example.net,Carl,Hunt,19.0,,USA,Maryland,Harmonberg,Premium,2024-02-13,True,7.74,Laptop,1.0,2024-01-16 11:07:00.730802,Queen Dragon,Documentary,Family,Family,2001,72.0,TV-14,Spanish,Germany,,,,,,True,2022-04-24,False
session_060666,user_00579,movie_0504,12/14/24,Smart TV,20.4,87.9,started,4K,Canada,False,,renee55@example.com,Sierra,Parker,26.0,Female,USA,Wisconsin,Maryville,Standard,2024-12-20,True,7.54,Smart TV,,2023-06-15 02:03:07.861069,Princess Queen,TV Series,Animation,Adventure,2001,36.0,R,English,USA,8.4,,,11.0,8.0,False,2023-10-08,False
session_011407,user_03189,movie_0514,9/19/24,Laptop,116.0,50.4,stopped,SD,USA,False,,chad49@example.org,Amanda,Marquez,29.0,Male,USA,North Carolina,East Mary,Standard,2025-07-06,True,31.2,Tablet,1.0,2022-10-31 22:16:40.407089,Love Love,Movie,Animation,Horror,2003,89.0,TV-Y,French,USA,5.4,,221786.0,,,True,2021-09-08,False
session_092176,user_05117,movie_0706,8/21/24,Laptop,47.9,58.4,paused,HD,USA,False,,paulkelly@example.net,Jason,Roberson,46.0,Female,USA,California,Port Joanburgh,Premium,2025-05-11,False,,Gaming Console,,2024-07-25 02:33:55.087215,New City,Movie,Drama,Mystery,2011,72.0,TV-PG,English,USA,6.4,602601.0,,,,False,2021-03-05,True
session_022783,user_09190,movie_0328,3/23/24,Smart TV,9.3,15.1,stopped,HD,Canada,True,,thomas82@example.org,Jacob,Jones,35.0,Male,USA,Washington,Kyleshire,Basic,2024-03-08,False,30.95,Gaming Console,3.0,2023-07-24 07:48:39.752805,Mystery Day,Documentary,Horror,Family,2024,46.0,TV-Y7,Italian,USA,9.3,,,,,False,2021-04-15,False
session_054967,user_01704,movie_0038,6/1/24,Mobile,,32.8,completed,HD,Canada,False,,wbaker@example.net,Elaine,Smith,7.0,Female,USA,Pennsylvania,Amyburgh,Premium,2025-05-07,False,8.62,Smart TV,6.0,2024-09-28 02:01:12.983763,A Empire,Movie,Action,,1993,98.0,TV-MA,Korean,USA,5.6,3127772.0,391629433.0,,,True,2021-06-29,False
session_096164,user_00536,movie_0535,9/19/25,Smart TV,34.9,3.1,started,HD,USA,True,,prattdeborah@example.org,Daniel,Cox,,,USA,North Carolina,East Julianside,Premium+,2022-10-12,False,6.99,Laptop,2.0,2024-11-09 00:08:54.116244,Last Phoenix,TV Series,Romance,Thriller,1993,71.0,R,Hindi,Canada,4.8,,,12.0,126.0,True,2021-11-21,True
session_006606,user_04912,movie_0382,2/3/25,Laptop,70.7,18.8,completed,4K,USA,False,,kimberlymartinez@example.org,Brenda,Bradley,25.0,Female,USA,Pennsylvania,West Debbie,Basic,2023-01-06,True,22.09,Smart TV,2.0,2025-05-17 04:22:16.352793,Love Empire,Documentary,War,War,2012,66.0,TV-G,English,Canada,5.5,,,,,False,2021-10-10,True
session_044755,user_04694,movie_0608,2/18/24,Smart TV,,72.6,started,SD,Canada,True,,scottwilliams@example.org,Joshua,Duarte,64.0,Female,Canada,Saskatchewan,North Suzannehaven,Basic,2024-07-11,True,23.74,Laptop,,2023-04-01 19:42:57.378191,King Warrior,TV Series,Western,,1991,6.0,G,English,India,5.1,,,9.0,99.0,False,2023-06-05,False
session_055285,user_03658,movie_0788,8/12/25,Laptop,38.3,39.6,started,HD,USA,False,,roblesmatthew@example.com,Marcus,White,45.0,Female,USA,New Jersey,South Valerie,Basic,2025-01-08,True,25.23,Laptop,4.0,2024-12-22 20:42:22.376534,Day Warrior,Stand-up Comedy,Documentary,Animation,2024,44.0,TV-Y7,Spanish,South Korea,6.0,,,,,True,2021-10-10,False
session_076197,user_04826,movie_0288,9/13/24,Desktop,64.2,3.7,completed,4K,Canada,False,3.0,pmaldonado@example.org,Sydney,Nolan,51.0,Male,USA,Washington,East Elizabeth,Standard,2025-06-13,True,20.11,Gaming Console,3.0,2023-05-07 01:22:03.932647,Mystery Adventure,Stand-up Comedy,Music,Sci-Fi,2005,66.0,PG,German,USA,5.8,,,,,True,2021-02-24,False
session_061213,user_05108,movie_0998,11/1/25,Tablet,30.8,61.7,paused,HD,USA,False,,matthewaguilar@example.org,Kevin,Sanchez,14.0,,Canada,Newfoundland and Labrador,West Lesliefort,Premium+,2024-02-05,True,12.41,Mobile,4.0,2024-04-16 17:42:27.668521,Day Legend,Limited Series,Fantasy,,2013,69.0,TV-14,English,USA,6.0,,,8.0,162.0,True,2022-09-25,False
session_009233,user_04536,movie_0378,3/28/24,Desktop,58.8,16.2,paused,4K,USA,False,4.0,zcollins@example.org,Arthur,Armstrong,42.0,Male,Canada,Newfoundland and Labrador,South Jacquelinetown,Premium,2024-01-09,False,12.06,Mobile,7.0,2024-07-06 14:22:14.615266,Quest Family,Stand-up Comedy,Sport,,2005,42.0,TV-PG,English,USA,,,,,,False,2025-02-28,False
session_054283,user_05681,movie_0654,11/2/25,Mobile,67.7,0.2,stopped,4K,Canada,False,,doughertysharon@example.net,Elizabeth,Fischer,20.0,Female,USA,Arizona,Lake Thomasfort,Basic,2024-12-25,True,6.23,Laptop,4.0,2022-11-05 05:24:23.823667,Adventure Legend,Stand-up Comedy,Drama,Romance,2011,67.0,TV-Y,English,USA,6.5,,,,,False,2022-12-09,False
session_062091,user_05395,movie_0419,9/10/24,Smart TV,6.7,50.2,stopped,Ultra HD,USA,False,,julia14@example.net,Joyce,Duffy,18.0,Male,Canada,Quebec,West Bobby,Standard,2023-10-06,True,12.54,Desktop,2.0,2024-01-28 17:38:04.755082,New Fire,TV Series,Fantasy,,1993,65.0,TV-14,Spanish,India,5.2,,,8.0,98.0,False,2025-01-03,False
session_057119,user_09174,movie_0056,1/2/24,Mobile,59.6,64.6,paused,SD,USA,False,,janetharris@example.com,James,Williams,55.0,Male,USA,Indiana,New Andrewborough,Basic,2024-07-10,True,10.71,Tablet,2.0,2024-06-07 06:05:21.162041,Big Princess,Movie,Adventure,Comedy,1997,137.0,TV-Y,English,USA,6.2,3593765.0,2259750.0,,,True,2021-01-18,False
session_003759,user_05286,movie_0844,3/20/24,Desktop,,46.7,completed,HD,USA,False,,danielenglish@example.net,Monique,Obrien,35.0,Male,USA,Illinois,Chapmanside,Standard,2025-02-07,False,1.16,Laptop,1.0,2024-11-24 17:12:23.812898,Journey Story,Movie,Comedy,Comedy,2001,67.0,R,English,USA,5.1,1204081.0,,,,False,2024-09-25,True
session_061984,user_05862,movie_0964,9/24/25,Smart TV,49.8,35.3,paused,4K,Canada,False,5.0,williamslaura@example.net,Ann,Cochran,,Female,USA,Illinois,North Theresahaven,Premium,2023-06-03,True,15.82,Desktop,,2023-03-07 04:39:37.499543,Journey Empire,TV Series,Crime,Documentary,1992,58.0,TV-Y,English,UK,7.1,,,4.0,18.0,True,2022-11-22,False
session_074081,user_07415,movie_0718,3/28/25,Tablet,48.5,90.7,completed,HD,Canada,False,,markwilson@example.com,Katherine,Brown,41.0,Male,USA,Michigan,Matahaven,Standard,2024-06-10,True,,Laptop,1.0,2023-04-19 08:11:27.072227,Mystery Dream,TV Series,Sci-Fi,,2018,35.0,TV-MA,French,USA,7.0,,,7.0,66.0,False,2025-04-22,False
session_055329,user_07655,movie_0602,1/6/25,Laptop,53.0,6.0,completed,4K,USA,False,,colleenwilliams@example.org,Daniel,Robinson,43.0,Male,USA,Maryland,North Toddtown,Standard,2022-10-02,False,,Desktop,4.0,2024-11-07 20:25:01.265331,Queen Family,Movie,Mystery,Sci-Fi,2012,70.0,TV-14,Japanese,Japan,,,3500926.0,,,True,2020-12-15,False
session_093695,user_00236,movie_0510,6/3/25,Desktop,23.9,85.5,completed,4K,USA,False,,jennifer77@example.com,Brittany,Johnson,26.0,Female,USA,New Jersey,New Brittany,Premium,2024-06-21,True,15.05,Smart TV,1.0,2025-04-05 03:14:52.843893,Queen Kingdom,Movie,History,,2015,100.0,PG,Japanese,USA,0.7,,,,,True,2020-12-23,True
session_022233,user_05294,movie_0633,12/12/25,Laptop,30.7,,stopped,HD,USA,True,,meyerangela@example.net,Natalie,Kelley,17.0,Female,USA,Missouri,Martinezfurt,Standard,2023-05-11,True,4.89,Gaming Console,2.0,2023-10-28 17:35:50.990797,Warrior Ice,TV Series,Biography,History,2000,43.0,TV-G,English,USA,6.6,,,6.0,29.0,True,2020-09-15,False
session_054432,user_02047,movie_0852,2/16/25,Desktop,16.0,19.0,started,HD,USA,True,4.0,richardmarsh@example.net,Hunter,Lee,50.0,Female,USA,Missouri,West Joshuastad,Standard,2024-12-24,True,44.2,Smart TV,1.0,2024-10-22 02:50:53.017023,Dream Hero,TV Series,Family,Western,2004,34.0,TV-PG,English,Canada,,,,8.0,58.0,False,2025-04-28,True
session_047390,user_02685,movie_0361,2/24/24,Mobile,,97.6,stopped,HD,USA,False,,christian35@example.org,Hannah,Montgomery,24.0,Female,USA,New Jersey,Jacksonmouth,Premium,2023-02-26,True,7.39,Desktop,2.0,2024-02-08 12:53:40.238594,War Adventure,Movie,Drama,,2022,22.0,TV-MA,English,USA,6.8,,,,,True,2022-06-04,False
session_011692,user_02207,movie_0469,5/5/25,Smart TV,37.5,40.0,completed,SD,Canada,False,,vstewart@example.com,Karen,Daniels,27.0,Other,Canada,Manitoba,Alyssaville,Standard,2024-04-08,False,,Tablet,2.0,2024-01-18 02:50:31.204252,Hero Empire,Documentary,Crime,,2002,92.0,TV-Y,English,South Korea,,,,,,True,2020-12-27,False
session_032836,user_04559,movie_0046,3/28/24,Desktop,30.2,40.2,completed,SD,Canada,True,,zjackson@example.net,Caitlin,Bailey,49.0,Male,USA,Texas,Jesseberg,Standard,2025-01-22,True,17.36,Desktop,,2025-04-17 22:19:22.257659,The Dragon,TV Series,Family,,2002,43.0,PG-13,English,USA,6.7,,,8.0,113.0,False,2023-08-15,False
session_017641,user_06578,movie_0062,12/27/25,Mobile,4.8,89.2,paused,SD,USA,True,,tgarrett@example.org,Jonathan,Harris,51.0,Female,Canada,British Columbia,Whitefort,Premium,2023-03-25,True,33.72,Gaming Console,2.0,2025-02-15 16:56:41.394026,Phoenix Mission,Movie,Action,,2012,129.0,TV-Y,English,USA,4.4,4494260.0,53848956.0,,,False,2022-08-16,False
session_085603,user_05635,movie_0273,2/23/24,Smart TV,,24.9,started,Ultra HD,Canada,True,3.0,ofrancis@example.net,Samantha,Conley,51.0,Male,Canada,Newfoundland and Labrador,Lauramouth,Premium,2024-10-29,True,,Mobile,2.0,2023-07-23 13:37:05.643766,New Adventure,Stand-up Comedy,Adventure,,2003,54.0,TV-Y7,Italian,UK,6.1,,,,,False,2024-09-09,False
session_034681,user_09034,movie_0476,5/3/24,Desktop,10.4,27.0,completed,HD,USA,False,,atkinsphilip@example.com,Linda,Mason,,Male,USA,Ohio,Lake Rhonda,Premium+,2025-05-28,True,12.19,Tablet,2.0,2024-02-24 21:00:14.641696,Bright Storm,Limited Series,Action,Animation,2016,35.0,TV-G,Spanish,South Korea,,,,14.0,176.0,False,2024-09-11,False
session_031963,user_01338,movie_0956,11/15/25,Smart TV,29.5,17.5,completed,4K,USA,False,,john76@example.com,Willie,Hale,19.0,Female,USA,New York,North Coryside,Basic,2025-06-24,False,,Tablet,4.0,2023-07-10 22:57:56.992578,A Love,Stand-up Comedy,Adventure,,2001,97.0,G,English,USA,8.4,,,,,False,2023-01-20,False
session_091360,user_04206,movie_0896,5/10/25,Smart TV,61.3,1.8,started,HD,USA,False,,kevin07@example.net,Regina,Gilbert,,Female,Canada,Alberta,North Jackborough,Standard,2023-06-26,False,8.22,Gaming Console,2.0,2024-08-31 12:31:50.454367,Phoenix Hero,Documentary,Romance,,2018,76.0,NC-17,English,Japan,6.6,,,,,True,2023-09-30,True
session_030492,user_03429,movie_0519,8/19/25,Desktop,49.1,36.6,paused,SD,USA,False,,gjenkins@example.org,Stacey,Kelley,49.0,Female,USA,Florida,West Connorhaven,Standard,2023-05-31,True,,Gaming Console,4.0,2023-02-18 18:33:41.031819,Quest House,Documentary,Fantasy,Drama,2020,98.0,TV-PG,English,USA,5.9,,,,,False,2025-06-11,False
session_049120,user_02473,movie_0682,7/11/25,Laptop,55.7,,stopped,4K,USA,False,5.0,olynch@example.net,Rebecca,David,24.0,,USA,Florida,Port Ivan,Basic,2024-07-10,True,17.87,Mobile,2.0,2023-05-30 04:23:01.320244,Old Queen,Movie,Romance,,2013,111.0,G,English,South Korea,,2615689.0,,,,True,2020-11-11,True
